"source","target","value"
"Brevard","Orange",4.09
"Brevard","Seminole",33.31
"Indian River","Brevard",75.12
"Indian River","Orange",96.52
"Lake","Orange",34.58
"Orange","Brevard",1310.78
"Orange","Indian River",132.84
"Orange","Lake",4584.06
"Orange","Osceola",1409.73
"Orange","Polk",2317.17
"Orange","Seminole",4034.92
"Orange","Sumter",349.08
"Orange","Volusia",1506.35
"Osceola","Brevard",242.69
"Osceola","Indian River",53.12
"Osceola","Lake",216.83
"Osceola","Orange",3617.45
"Osceola","Polk",2287.36
"Osceola","Seminole",108.1
"Osceola","Sumter",9.52
"Osceola","Volusia",356.65
"Polk","Lake",7.86
"Polk","Osceola",119.65
"Seminole","Brevard",294.12
"Seminole","Lake",931.78
"Seminole","Orange",5428.78
"Seminole","Osceola",409.94
"Seminole","Polk",660.62
"Seminole","Sumter",72.02
"Seminole","Volusia",3107.66
"Sumter","Lake",106.77
"Volusia","Orange",81.75
