"source","target","value"
"Brevard","Lake",14.93
"Lake","Orange",66.95
"Orange","Brevard",697.91
"Orange","Indian River",45.55
"Orange","Lake",1709.03
"Orange","Osceola",5351.06
"Orange","Polk",707.61
"Orange","Seminole",10914.68
"Orange","Sumter",78.3
"Orange","Volusia",726.34
"Osceola","Brevard",111.54
"Osceola","Lake",160.63
"Osceola","Orange",9746.69
"Osceola","Polk",406.63
"Osceola","Seminole",330.06
"Osceola","Sumter",63.45
"Polk","Orange",79.99
"Polk","Osceola",150.49
"Seminole","Brevard",391.39
"Seminole","Indian River",94.26
"Seminole","Lake",371.17
"Seminole","Orange",12545.53
"Seminole","Osceola",332.46
"Seminole","Polk",287.47
"Seminole","Volusia",987.19
"Volusia","Seminole",25.54
