"source","target","value"
"Brevard","Indian River",61647.88
"Brevard","Lake",7687.86
"Brevard","Orange",163886.43
"Brevard","Osceola",25966.94
"Brevard","Polk",11673.55
"Brevard","Seminole",18131.4
"Brevard","Sumter",6163.29
"Brevard","Volusia",100011.51
"Indian River","Brevard",64246.9
"Indian River","Lake",3169.05
"Indian River","Orange",34665.8
"Indian River","Osceola",11539.25
"Indian River","Polk",7666.72
"Indian River","Seminole",4635.35
"Indian River","Sumter",3063.19
"Indian River","Volusia",27723.59
"Lake","Brevard",7795.42
"Lake","Indian River",2467.27
"Lake","Orange",193971.22
"Lake","Osceola",37350.02
"Lake","Polk",32597.78
"Lake","Seminole",31264.83
"Lake","Sumter",113866.67
"Lake","Volusia",35475.22
"Orange","Brevard",177097.77
"Orange","Indian River",33796.56
"Orange","Lake",196068.34
"Orange","Osceola",984755.55
"Orange","Polk",256877.76
"Orange","Seminole",455774.07
"Orange","Sumter",76915.57
"Orange","Volusia",217724.79
"Osceola","Brevard",30193.22
"Osceola","Indian River",9566.93
"Osceola","Lake",44118.64
"Osceola","Orange",1110967.97
"Osceola","Polk",133232.1
"Osceola","Seminole",29273.44
"Osceola","Sumter",23030.12
"Osceola","Volusia",39119.23
"Polk","Brevard",15540.56
"Polk","Indian River",7941.42
"Polk","Lake",39278.36
"Polk","Orange",311535.83
"Polk","Osceola",145125.24
"Polk","Seminole",24551.23
"Polk","Sumter",21634.89
"Polk","Volusia",40892.68
"Seminole","Brevard",20930.25
"Seminole","Indian River",3462.53
"Seminole","Lake",34097.26
"Seminole","Orange",462261.36
"Seminole","Osceola",31444.95
"Seminole","Polk",21695.84
"Seminole","Sumter",6389.15
"Seminole","Volusia",129429.81
"Sumter","Brevard",6205.87
"Sumter","Indian River",3323.08
"Sumter","Lake",118603.48
"Sumter","Orange",82507.51
"Sumter","Osceola",21480.51
"Sumter","Polk",21282.38
"Sumter","Seminole",8718.39
"Sumter","Volusia",4745.76
"Volusia","Brevard",84474.03
"Volusia","Indian River",23406.36
"Volusia","Lake",34527.05
"Volusia","Orange",211216.48
"Volusia","Osceola",41036.78
"Volusia","Polk",30785.76
"Volusia","Seminole",113051.51
"Volusia","Sumter",4078.9
