"source","target","value"
"Brevard","Indian River",12.81
"Brevard","Orange",1408.54
"Brevard","Osceola",290.71
"Brevard","Seminole",522.05
"Indian River","Brevard",159.51
"Indian River","Orange",42.45
"Lake","Orange",2842.14
"Lake","Osceola",102.34
"Lake","Polk",50.46
"Lake","Seminole",465.29
"Lake","Sumter",234.09
"Lake","Volusia",77.57
"Osceola","Orange",65.89
"Polk","Lake",126.85
"Polk","Orange",942.75
"Polk","Osceola",960.11
"Polk","Seminole",20.81
"Polk","Volusia",71.79
"Sumter","Lake",448.93
"Sumter","Orange",131.98
"Sumter","Osceola",49.11
"Volusia","Brevard",24.42
"Volusia","Orange",829.06
"Volusia","Osceola",35.83
"Volusia","Polk",48.19
"Volusia","Seminole",1881.75
