"source","target","value"
"Brevard","Indian River",844.85
"Brevard","Orange",85463.97
"Brevard","Osceola",11326.57
"Brevard","Seminole",8034.31
"Indian River","Brevard",49.67
"Indian River","Orange",213.25
"Indian River","Osceola",811.08
"Lake","Brevard",61.47
"Lake","Orange",347373.12
"Lake","Osceola",40095.28
"Lake","Polk",72.11
"Lake","Seminole",62956.59
"Lake","Sumter",349.53
"Orange","Seminole",768.37
"Osceola","Lake",93
"Osceola","Orange",2798.28
"Osceola","Polk",19.34
"Osceola","Seminole",59.22
"Polk","Lake",93
"Polk","Orange",222371.94
"Polk","Osceola",133199.96
"Polk","Seminole",5001.59
"Seminole","Orange",244.53
"Sumter","Orange",5204.51
"Sumter","Osceola",497.49
"Sumter","Seminole",540.9
"Volusia","Orange",155140.28
"Volusia","Osceola",2889.58
"Volusia","Seminole",280485.25
