"source","target","value"
"Brevard","Indian River",2357.33
"Brevard","Volusia",172.47
"Indian River","Brevard",1727.62
"Indian River","Osceola",39.72
"Lake","Orange",1705.14
"Lake","Osceola",64.26
"Lake","Polk",77.47
"Lake","Seminole",421.94
"Lake","Sumter",5955.69
"Lake","Volusia",343.4
"Orange","Lake",1846.77
"Orange","Osceola",9726.87
"Orange","Polk",169.62
"Orange","Seminole",11862.64
"Osceola","Lake",129.86
"Osceola","Orange",8783.4
"Osceola","Polk",4161.95
"Polk","Lake",234.52
"Polk","Orange",160.3
"Polk","Osceola",4376.56
"Seminole","Lake",141.61
"Seminole","Orange",12930.68
"Seminole","Volusia",598.68
"Sumter","Lake",6828.78
"Volusia","Brevard",172.47
"Volusia","Lake",154.02
"Volusia","Seminole",647.46
