"source","target","value"
"Brevard","Indian River",28070.08
"Brevard","Lake",2664.11
"Brevard","Orange",110975.23
"Brevard","Osceola",21591.67
"Brevard","Polk",6929.38
"Brevard","Seminole",5334.19
"Brevard","Sumter",1913
"Brevard","Volusia",32672.02
"Indian River","Brevard",29291.64
"Indian River","Lake",840.12
"Indian River","Orange",26749.78
"Indian River","Osceola",3602.2
"Indian River","Polk",2974.79
"Indian River","Seminole",1406.64
"Indian River","Sumter",972.05
"Indian River","Volusia",6441.02
"Lake","Brevard",3650.35
"Lake","Indian River",1056.46
"Lake","Orange",85999.27
"Lake","Osceola",18428.93
"Lake","Polk",14180.81
"Lake","Seminole",9535.68
"Lake","Sumter",62122.29
"Lake","Volusia",14076.07
"Orange","Brevard",99555.99
"Orange","Indian River",21454.09
"Orange","Lake",81326.38
"Orange","Osceola",778571.65
"Orange","Polk",180483.08
"Orange","Seminole",126178.62
"Orange","Sumter",43445.1
"Orange","Volusia",101566.44
"Osceola","Brevard",21230.85
"Osceola","Indian River",4647.49
"Osceola","Lake",15241.29
"Osceola","Orange",883121.51
"Osceola","Polk",77096.02
"Osceola","Seminole",8071.21
"Osceola","Sumter",6919.74
"Osceola","Volusia",15363.53
"Polk","Brevard",6422.32
"Polk","Indian River",3480.5
"Polk","Lake",17040
"Polk","Orange",201847.03
"Polk","Osceola",78010.78
"Polk","Seminole",7792.72
"Polk","Sumter",9354
"Polk","Volusia",12120.3
"Seminole","Brevard",6236.63
"Seminole","Indian River",1540.18
"Seminole","Lake",9649.26
"Seminole","Orange",133824.92
"Seminole","Osceola",9667.96
"Seminole","Polk",9171.44
"Seminole","Sumter",2812.48
"Seminole","Volusia",33843.5
"Sumter","Brevard",2524.21
"Sumter","Indian River",1145.24
"Sumter","Lake",58001.85
"Sumter","Orange",42913.05
"Sumter","Osceola",5889.2
"Sumter","Polk",8055.1
"Sumter","Seminole",2625.57
"Sumter","Volusia",2324.69
"Volusia","Brevard",29075.02
"Volusia","Indian River",6290.63
"Volusia","Lake",13063.46
"Volusia","Orange",113062.02
"Volusia","Osceola",14623.73
"Volusia","Polk",12616.52
"Volusia","Seminole",32397.54
"Volusia","Sumter",2055.11
