"source","target","value"
"Brevard","Indian River",139.67
"Brevard","Lake",23.21
"Brevard","Orange",291.11
"Brevard","Osceola",103.08
"Indian River","Brevard",92.41
"Indian River","Orange",53.96
"Lake","Orange",468.62
"Lake","Seminole",183.48
"Orange","Brevard",25203.97
"Orange","Indian River",1456.98
"Orange","Lake",36136.38
"Orange","Osceola",60290.35
"Orange","Polk",17536.2
"Orange","Seminole",120623.17
"Orange","Sumter",1559.19
"Orange","Volusia",24848.48
"Osceola","Brevard",5913.09
"Osceola","Indian River",272.79
"Osceola","Lake",3164.45
"Osceola","Orange",112255.48
"Osceola","Polk",12574.84
"Osceola","Seminole",4248.08
"Osceola","Sumter",351.46
"Osceola","Volusia",2993.54
"Polk","Brevard",61.41
"Polk","Lake",88.52
"Polk","Orange",350.51
"Polk","Osceola",569.11
"Polk","Sumter",14.46
"Seminole","Brevard",7642.51
"Seminole","Indian River",364.72
"Seminole","Lake",7015.16
"Seminole","Orange",150948.49
"Seminole","Osceola",6115.19
"Seminole","Polk",2733.69
"Seminole","Sumter",618.92
"Seminole","Volusia",26097.96
"Sumter","Brevard",44.26
"Sumter","Lake",85.22
"Sumter","Orange",42.74
"Sumter","Seminole",42.88
"Volusia","Orange",162.34
"Volusia","Osceola",67.31
"Volusia","Seminole",121.04
