"source","target","value"
"Lake","Sumter",63.04
"Orange","Osceola",77.66
"Orange","Polk",15.21
"Orange","Seminole",49.76
"Orange","Volusia",38.05
"Osceola","Orange",33.17
"Osceola","Volusia",21.87
"Seminole","Orange",307.17
"Sumter","Lake",42.66
"Volusia","Orange",50.93
