"source","target","value"
"Brevard","Indian River",1411.66
"Brevard","Lake",29.34
"Brevard","Polk",36.15
"Brevard","Volusia",315.08
"Indian River","Brevard",1467.51
"Indian River","Polk",59.49
"Lake","Orange",197.96
"Lake","Polk",482.62
"Lake","Sumter",1809.17
"Lake","Volusia",443.14
"Orange","Lake",21.84
"Osceola","Lake",39.94
"Osceola","Polk",322.7
"Polk","Lake",437.13
"Polk","Sumter",46.39
"Polk","Volusia",51.92
"Sumter","Lake",3207.73
"Sumter","Polk",16.57
"Volusia","Brevard",279.72
"Volusia","Lake",858.6
"Volusia","Polk",122.6
