"source","target","value"
"Brevard","Indian River",464.09
"Brevard","Lake",100.33
"Brevard","Orange",14845.29
"Brevard","Osceola",4903.83
"Brevard","Polk",182.42
"Brevard","Seminole",4182.84
"Brevard","Volusia",402.62
"Indian River","Brevard",299.03
"Indian River","Orange",1407.56
"Indian River","Osceola",297.59
"Indian River","Polk",67.32
"Indian River","Seminole",329.97
"Lake","Brevard",87.52
"Lake","Orange",41860.93
"Lake","Osceola",4586.27
"Lake","Polk",783.83
"Lake","Seminole",9524.13
"Lake","Sumter",1732.26
"Lake","Volusia",718.58
"Orange","Brevard",17873.05
"Orange","Indian River",1479.88
"Orange","Lake",44836.91
"Orange","Osceola",552800.04
"Orange","Polk",25219
"Orange","Seminole",981600.65
"Orange","Sumter",3060.13
"Orange","Volusia",19496.12
"Osceola","Brevard",4532.2
"Osceola","Indian River",276.19
"Osceola","Lake",4354.84
"Osceola","Orange",539946.78
"Osceola","Polk",18454.19
"Osceola","Seminole",21032.38
"Osceola","Sumter",136.84
"Osceola","Volusia",1619.11
"Polk","Brevard",147.37
"Polk","Lake",1059.9
"Polk","Orange",23422.38
"Polk","Osceola",19354.04
"Polk","Seminole",3889.64
"Polk","Sumter",24.76
"Polk","Volusia",55
"Seminole","Brevard",3802.5
"Seminole","Indian River",326.06
"Seminole","Lake",10527.53
"Seminole","Orange",948419.87
"Seminole","Osceola",21712.58
"Seminole","Polk",4039.17
"Seminole","Sumter",812.11
"Seminole","Volusia",28291.64
"Sumter","Lake",1662.22
"Sumter","Orange",3287.16
"Sumter","Osceola",293.03
"Sumter","Polk",58.21
"Sumter","Seminole",849.2
"Sumter","Volusia",73.09
"Volusia","Brevard",439.9
"Volusia","Lake",814.18
"Volusia","Orange",17311.66
"Volusia","Osceola",1748.32
"Volusia","Polk",122.08
"Volusia","Seminole",25149.89
