"source","target","value"
"Brevard","Orange",41.75
"Brevard","Volusia",19.51
"Lake","Orange",113.95
"Lake","Osceola",57.45
"Lake","Sumter",20.82
"Orange","Brevard",37.52
"Orange","Lake",186.25
"Orange","Osceola",67.14
"Orange","Polk",147.64
"Orange","Seminole",456.33
"Orange","Volusia",84.83
"Osceola","Orange",43.21
"Osceola","Polk",55.59
"Osceola","Sumter",10.51
"Polk","Lake",40.01
"Polk","Orange",132.33
"Polk","Osceola",108.1
"Seminole","Brevard",29.26
"Seminole","Orange",235.35
"Sumter","Lake",41.24
"Volusia","Orange",113.8
