"source","target","value"
"Brevard","Indian River",2996.06
"Brevard","Lake",408.71
"Brevard","Polk",881.06
"Brevard","Sumter",76.34
"Brevard","Volusia",1275.52
"Indian River","Brevard",3746.83
"Indian River","Lake",87.93
"Indian River","Polk",289.47
"Indian River","Volusia",268.59
"Lake","Brevard",478.12
"Lake","Indian River",20.37
"Lake","Orange",20.87
"Lake","Polk",2304.05
"Lake","Seminole",63.01
"Lake","Sumter",5893.98
"Lake","Volusia",1863.91
"Orange","Brevard",12319
"Orange","Indian River",1145.98
"Orange","Lake",17058.58
"Orange","Osceola",37.91
"Orange","Polk",16459.4
"Orange","Sumter",930.64
"Orange","Volusia",7638.6
"Osceola","Brevard",1864.16
"Osceola","Indian River",359.61
"Osceola","Lake",1655.93
"Osceola","Polk",8615.7
"Osceola","Sumter",54.36
"Osceola","Volusia",626.99
"Polk","Brevard",1395.14
"Polk","Indian River",672.4
"Polk","Lake",1500.69
"Polk","Osceola",117.52
"Polk","Sumter",205.88
"Polk","Volusia",1446.63
"Seminole","Brevard",1693.89
"Seminole","Indian River",159.64
"Seminole","Lake",3823.97
"Seminole","Orange",31.2
"Seminole","Polk",923.19
"Seminole","Sumter",106.86
"Seminole","Volusia",13054.11
"Sumter","Indian River",82.72
"Sumter","Lake",4965.62
"Sumter","Polk",327.29
"Sumter","Volusia",141.97
"Volusia","Brevard",2677.05
"Volusia","Indian River",292.1
"Volusia","Lake",3872.09
"Volusia","Polk",1580.97
"Volusia","Sumter",162.67
