"source","target","value"
"Brevard","Indian River",25.56
"Brevard","Orange",20.72
"Lake","Orange",469.28
"Lake","Seminole",28.75
"Orange","Brevard",4284.57
"Orange","Indian River",134.35
"Orange","Lake",8401.07
"Orange","Osceola",19982.97
"Orange","Polk",4202.22
"Orange","Seminole",38233.73
"Orange","Sumter",617.63
"Orange","Volusia",4404.92
"Osceola","Brevard",970.77
"Osceola","Indian River",209.64
"Osceola","Lake",822.76
"Osceola","Orange",37403.89
"Osceola","Polk",3043.84
"Osceola","Seminole",843.83
"Osceola","Sumter",265.08
"Osceola","Volusia",313.47
"Polk","Lake",12.08
"Polk","Orange",156.33
"Polk","Osceola",231.84
"Seminole","Brevard",927.99
"Seminole","Indian River",83.82
"Seminole","Lake",1720.62
"Seminole","Orange",52440.89
"Seminole","Osceola",1771.73
"Seminole","Polk",529.94
"Seminole","Sumter",68.19
"Seminole","Volusia",5514.04
"Volusia","Orange",93.59
"Volusia","Seminole",48.23
