"source","target","value"
"Brevard","Indian River",99.3
"Brevard","Lake",129.78
"Brevard","Orange",3222.47
"Brevard","Osceola",753.58
"Brevard","Polk",46.66
"Brevard","Seminole",665.35
"Brevard","Volusia",280.75
"Indian River","Brevard",136.01
"Indian River","Orange",136.6
"Indian River","Osceola",27.1
"Indian River","Polk",76.5
"Indian River","Seminole",53.24
"Lake","Brevard",88.35
"Lake","Orange",3971.97
"Lake","Osceola",324.54
"Lake","Polk",261.58
"Lake","Seminole",855.49
"Lake","Sumter",430.66
"Lake","Volusia",201.17
"Orange","Brevard",2991.41
"Orange","Indian River",179.48
"Orange","Lake",3714.57
"Orange","Osceola",7083.05
"Orange","Polk",1872.74
"Orange","Seminole",10477.19
"Orange","Sumter",244.91
"Orange","Volusia",1976.86
"Osceola","Brevard",478.65
"Osceola","Lake",313.25
"Osceola","Orange",7289.89
"Osceola","Polk",1709.43
"Osceola","Seminole",266.17
"Osceola","Sumter",42.42
"Osceola","Volusia",171.86
"Polk","Brevard",101.05
"Polk","Indian River",43.19
"Polk","Lake",235.41
"Polk","Orange",2238.6
"Polk","Osceola",2015.26
"Polk","Seminole",176.8
"Polk","Sumter",60.18
"Polk","Volusia",134.9
"Seminole","Brevard",319.84
"Seminole","Indian River",32.73
"Seminole","Lake",808.67
"Seminole","Orange",9201.51
"Seminole","Osceola",215.53
"Seminole","Polk",186.95
"Seminole","Sumter",78.97
"Seminole","Volusia",2504.16
"Sumter","Indian River",42.7
"Sumter","Lake",366.58
"Sumter","Orange",299.99
"Sumter","Polk",136.13
"Sumter","Seminole",37.35
"Volusia","Brevard",261.96
"Volusia","Indian River",6.45
"Volusia","Lake",437.53
"Volusia","Orange",1798.06
"Volusia","Osceola",237.69
"Volusia","Polk",92.5
"Volusia","Seminole",2935.63
"Volusia","Sumter",48
