"source","target","value"
"Lake","Orange",140.91
"Orange","Lake",66.88
"Orange","Osceola",603.76
"Orange","Polk",9.1
"Orange","Seminole",1240.02
"Osceola","Orange",570.36
"Osceola","Polk",83.13
"Polk","Osceola",77.39
"Seminole","Orange",1382.84
"Seminole","Volusia",39.26
