"source","target","value"
"Brevard","Indian River",2928.91
"Brevard","Lake",127.15
"Brevard","Orange",6360.96
"Brevard","Osceola",644.93
"Brevard","Polk",451.6
"Brevard","Seminole",787.21
"Brevard","Sumter",39.25
"Brevard","Volusia",852.19
"Indian River","Brevard",2321.23
"Indian River","Orange",509.15
"Indian River","Osceola",268.94
"Indian River","Polk",74.54
"Indian River","Seminole",77.17
"Indian River","Volusia",118.64
"Lake","Brevard",129.11
"Lake","Indian River",93.76
"Lake","Orange",15176.88
"Lake","Osceola",1354.05
"Lake","Polk",1239.21
"Lake","Seminole",3349.62
"Lake","Sumter",4769.2
"Lake","Volusia",1946.88
"Orange","Brevard",3349.29
"Orange","Indian River",246.8
"Orange","Lake",9645.48
"Orange","Osceola",19331.62
"Orange","Polk",3846.44
"Orange","Seminole",42125.26
"Orange","Sumter",434.91
"Orange","Volusia",2920.41
"Osceola","Brevard",1065.91
"Osceola","Indian River",90.85
"Osceola","Lake",960.41
"Osceola","Orange",38746.7
"Osceola","Polk",3196.56
"Osceola","Seminole",1458.98
"Osceola","Sumter",141.65
"Osceola","Volusia",164.03
"Polk","Brevard",385.3
"Polk","Indian River",50.4
"Polk","Lake",1595.73
"Polk","Orange",11279.52
"Polk","Osceola",10044.55
"Polk","Seminole",781.33
"Polk","Sumter",347.77
"Polk","Volusia",265.1
"Seminole","Brevard",1241.12
"Seminole","Indian River",94.26
"Seminole","Lake",1198.24
"Seminole","Orange",51444.59
"Seminole","Osceola",1210.8
"Seminole","Polk",868.81
"Seminole","Sumter",245.62
"Seminole","Volusia",5254.57
"Sumter","Brevard",63.76
"Sumter","Lake",5774.81
"Sumter","Orange",786.63
"Sumter","Osceola",182.69
"Sumter","Polk",139.64
"Sumter","Seminole",98.95
"Sumter","Volusia",123.65
"Volusia","Brevard",1289.06
"Volusia","Indian River",6.39
"Volusia","Lake",789.01
"Volusia","Orange",7779.3
"Volusia","Osceola",418.96
"Volusia","Polk",175.4
"Volusia","Seminole",13644.38
"Volusia","Sumter",116.49
