"source","target","value"
"Brevard","Indian River",28392.17
"Brevard","Lake",4543.01
"Brevard","Orange",119320.53
"Brevard","Osceola",19208.34
"Brevard","Polk",10768.34
"Brevard","Seminole",8191.85
"Brevard","Sumter",4593.62
"Brevard","Volusia",41869.14
"Indian River","Brevard",21414.99
"Indian River","Lake",749.19
"Indian River","Orange",21624.15
"Indian River","Osceola",5232.71
"Indian River","Polk",4265.49
"Indian River","Seminole",1843.45
"Indian River","Sumter",1283.89
"Indian River","Volusia",6247.99
"Lake","Brevard",3446.13
"Lake","Indian River",1910.27
"Lake","Orange",72615.8
"Lake","Osceola",24740.44
"Lake","Polk",17135.18
"Lake","Seminole",9026.02
"Lake","Sumter",50763.7
"Lake","Volusia",14684.62
"Orange","Brevard",97498.84
"Orange","Indian River",26768.32
"Orange","Lake",85220.57
"Orange","Osceola",682233.09
"Orange","Polk",187908.78
"Orange","Seminole",116814.55
"Orange","Sumter",56405.45
"Orange","Volusia",125993.57
"Osceola","Brevard",16377.91
"Osceola","Indian River",7898.61
"Osceola","Lake",21564.69
"Osceola","Orange",710600.55
"Osceola","Polk",81975.91
"Osceola","Seminole",13749.06
"Osceola","Sumter",11482.49
"Osceola","Volusia",24606.72
"Polk","Brevard",7221.04
"Polk","Indian River",4986.65
"Polk","Lake",17285.51
"Polk","Orange",142161.89
"Polk","Osceola",71959.67
"Polk","Seminole",9250.15
"Polk","Sumter",16478.76
"Polk","Volusia",15603.98
"Seminole","Brevard",10449.2
"Seminole","Indian River",2336.02
"Seminole","Lake",11808.95
"Seminole","Orange",131852.95
"Seminole","Osceola",20093.96
"Seminole","Polk",12872.92
"Seminole","Sumter",5026.55
"Seminole","Volusia",44349.27
"Sumter","Brevard",2107.5
"Sumter","Indian River",1204.57
"Sumter","Lake",39171.61
"Sumter","Orange",33981.23
"Sumter","Osceola",10281.38
"Sumter","Polk",6967.82
"Sumter","Seminole",3369.69
"Sumter","Volusia",1259.06
"Volusia","Brevard",37770.07
"Volusia","Indian River",10469.38
"Volusia","Lake",16640.55
"Volusia","Orange",139874.01
"Volusia","Osceola",33445.62
"Volusia","Polk",20949.18
"Volusia","Seminole",36905.94
"Volusia","Sumter",2285.33
