"source","target","value"
"Lake","Orange",345.61
"Lake","Osceola",7.27
"Lake","Seminole",41.69
"Orange","Lake",466.32
"Orange","Osceola",2764.92
"Orange","Polk",12.65
"Orange","Seminole",5975.53
"Osceola","Orange",2553.54
"Osceola","Polk",640.59
"Polk","Osceola",342.73
"Seminole","Lake",41.69
"Seminole","Orange",5553.48
"Seminole","Volusia",394.68
"Volusia","Seminole",339.22
