source,target,value
Brevard,Indian River,22096
Brevard,Lake,1913
Brevard,Orange,57636
Brevard,Osceola,9555
Brevard,Polk,3382
Brevard,Seminole,7554
Brevard,Sumter,902
Brevard,Volusia,20129
Indian River,Brevard,23321
Indian River,Lake,554
Indian River,Orange,8873
Indian River,Osceola,1891
Indian River,Polk,1996
Indian River,Seminole,1025
Indian River,Sumter,627
Indian River,Volusia,4598
Lake,Brevard,1940
Lake,Indian River,642
Lake,Orange,91591
Lake,Osceola,12492
Lake,Polk,11810
Lake,Seminole,16857
Lake,Sumter,49231
Lake,Volusia,11814
Orange,Brevard,54305
Orange,Indian River,6754
Orange,Lake,93423
Orange,Osceola,330351
Orange,Polk,87889
Orange,Seminole,311033
Orange,Sumter,13776
Orange,Volusia,56311
Osceola,Brevard,9147
Osceola,Indian River,2379
Osceola,Lake,11898
Osceola,Orange,343851
Osceola,Polk,54309
Osceola,Seminole,9068
Osceola,Sumter,3458
Osceola,Volusia,5633
Polk,Brevard,3453
Polk,Indian River,1630
Polk,Lake,11613
Polk,Orange,92229
Polk,Osceola,54529
Polk,Seminole,6161
Polk,Sumter,4966
Polk,Volusia,7025
Seminole,Brevard,6877
Seminole,Indian River,862
Seminole,Lake,16955
Seminole,Orange,304417
Seminole,Osceola,9982
Seminole,Polk,6390
Seminole,Sumter,1433
Seminole,Volusia,69155
Sumter,Brevard,816
Sumter,Indian River,474
Sumter,Lake,49459
Sumter,Orange,16034
Sumter,Osceola,3834
Sumter,Polk,4492
Sumter,Seminole,1893
Sumter,Volusia,1252
Volusia,Brevard,17596
Volusia,Indian River,3707
Volusia,Lake,11687
Volusia,Orange,63453
Volusia,Osceola,7377
Volusia,Polk,6329
Volusia,Seminole,65976
Volusia,Sumter,981
