"source","target","value"
"Brevard","Orange",26.26
"Brevard","Polk",26.04
"Lake","Sumter",66.21
"Orange","Brevard",463.87
"Orange","Lake",886.65
"Orange","Osceola",509.45
"Orange","Polk",558.49
"Orange","Seminole",568
"Orange","Sumter",110.43
"Orange","Volusia",532.1
"Osceola","Brevard",196.51
"Osceola","Orange",520.16
"Osceola","Polk",392.2
"Osceola","Seminole",19.67
"Polk","Orange",72.13
"Polk","Osceola",67.17
"Seminole","Lake",217.19
"Seminole","Orange",869.46
"Seminole","Polk",107.27
"Seminole","Sumter",40.51
"Seminole","Volusia",438.97
