"source","target","value"
"Brevard","Indian River",16015.86
"Brevard","Lake",1982.67
"Brevard","Orange",23791.91
"Brevard","Osceola",3115.8
"Brevard","Polk",3053.03
"Brevard","Seminole",1731.38
"Brevard","Sumter",371.59
"Brevard","Volusia",20891.74
"Indian River","Brevard",19711.15
"Indian River","Lake",312.55
"Indian River","Orange",3585.34
"Indian River","Osceola",1365.36
"Indian River","Polk",1171.88
"Indian River","Seminole",128.51
"Indian River","Sumter",177.2
"Indian River","Volusia",4513.41
"Lake","Brevard",2132.61
"Lake","Indian River",341.6
"Lake","Orange",32271.07
"Lake","Osceola",3628.5
"Lake","Polk",8475.06
"Lake","Seminole",7760.88
"Lake","Sumter",27270.37
"Lake","Volusia",9585.98
"Orange","Brevard",18156.9
"Orange","Indian River",2438.94
"Orange","Lake",27955.6
"Orange","Osceola",12894.26
"Orange","Polk",31061.87
"Orange","Seminole",7704.46
"Orange","Sumter",5055.11
"Orange","Volusia",18982.64
"Osceola","Brevard",2444.37
"Osceola","Indian River",1043.46
"Osceola","Lake",3114.18
"Osceola","Orange",15414.03
"Osceola","Polk",19086.29
"Osceola","Seminole",708.02
"Osceola","Sumter",1638.99
"Osceola","Volusia",2287.98
"Polk","Brevard",2526.92
"Polk","Indian River",1319.86
"Polk","Lake",7278.32
"Polk","Orange",38602.78
"Polk","Osceola",21098.21
"Polk","Seminole",3103.16
"Polk","Sumter",1904.74
"Polk","Volusia",5639.24
"Seminole","Brevard",1839.24
"Seminole","Indian River",91.97
"Seminole","Lake",6180.87
"Seminole","Orange",6898.15
"Seminole","Osceola",887.37
"Seminole","Polk",2124.63
"Seminole","Sumter",536.31
"Seminole","Volusia",23974.06
"Sumter","Brevard",338.24
"Sumter","Indian River",383.9
"Sumter","Lake",26961.23
"Sumter","Orange",6252.25
"Sumter","Osceola",1734.24
"Sumter","Polk",1737.4
"Sumter","Seminole",518.95
"Sumter","Volusia",633.71
"Volusia","Brevard",13766.88
"Volusia","Indian River",2508.02
"Volusia","Lake",9518.92
"Volusia","Orange",21659.33
"Volusia","Osceola",1908.26
"Volusia","Polk",5022.45
"Volusia","Seminole",24780.74
"Volusia","Sumter",901.89
