"source","target","value"
"Brevard","Indian River",2339.36
"Brevard","Lake",639.37
"Brevard","Polk",976.83
"Brevard","Sumter",89.94
"Brevard","Volusia",1768.05
"Indian River","Brevard",2552.21
"Indian River","Lake",145.89
"Indian River","Polk",276.06
"Indian River","Volusia",51.37
"Lake","Brevard",498.19
"Lake","Indian River",74.18
"Lake","Orange",61.4
"Lake","Polk",1998.47
"Lake","Sumter",5233.2
"Lake","Volusia",2507.9
"Orange","Brevard",10264.83
"Orange","Indian River",887.15
"Orange","Lake",15044.66
"Orange","Osceola",49.43
"Orange","Polk",14797.68
"Orange","Sumter",577.59
"Orange","Volusia",6646.53
"Osceola","Brevard",1384.51
"Osceola","Indian River",226.82
"Osceola","Lake",1371.44
"Osceola","Polk",7476.98
"Osceola","Sumter",19.46
"Osceola","Volusia",530.37
"Polk","Brevard",410.19
"Polk","Indian River",373.45
"Polk","Lake",811.63
"Polk","Osceola",20.54
"Polk","Sumter",161.58
"Polk","Volusia",483.18
"Seminole","Brevard",1647.51
"Seminole","Indian River",30.46
"Seminole","Lake",2873.75
"Seminole","Polk",630.83
"Seminole","Sumter",76.57
"Seminole","Volusia",8658.46
"Sumter","Brevard",117.94
"Sumter","Lake",3275.32
"Sumter","Polk",305.72
"Volusia","Brevard",2039.49
"Volusia","Indian River",83.58
"Volusia","Lake",3554.46
"Volusia","Polk",951.85
"Volusia","Sumter",233.95
