"source","target","value"
"Brevard","Indian River",313.56
"Brevard","Orange",2888.8
"Brevard","Osceola",457.18
"Brevard","Seminole",862.25
"Brevard","Volusia",106.86
"Indian River","Brevard",306.39
"Indian River","Orange",39.64
"Indian River","Osceola",46.03
"Lake","Orange",6870.48
"Lake","Osceola",472.03
"Lake","Polk",282.17
"Lake","Seminole",1294.88
"Lake","Sumter",906.11
"Lake","Volusia",360.41
"Orange","Brevard",3268.78
"Orange","Indian River",90.1
"Orange","Lake",5450.86
"Orange","Osceola",25088.31
"Orange","Polk",2240.42
"Orange","Seminole",37584.27
"Orange","Sumter",174.06
"Orange","Volusia",2366.26
"Osceola","Brevard",996.9
"Osceola","Lake",402.75
"Osceola","Orange",26189.57
"Osceola","Polk",2992.08
"Osceola","Seminole",1247.16
"Osceola","Volusia",459.1
"Polk","Brevard",26.19
"Polk","Lake",236.03
"Polk","Orange",3534.58
"Polk","Osceola",2523.49
"Polk","Seminole",322.75
"Polk","Sumter",5.52
"Polk","Volusia",21.57
"Seminole","Brevard",327.03
"Seminole","Indian River",24.94
"Seminole","Lake",1284.27
"Seminole","Orange",38391.87
"Seminole","Osceola",1555.74
"Seminole","Polk",364.85
"Seminole","Sumter",49.34
"Seminole","Volusia",4393.53
"Sumter","Lake",641.93
"Sumter","Orange",288.64
"Sumter","Osceola",88.44
"Sumter","Seminole",38.25
"Sumter","Volusia",41.54
"Volusia","Brevard",212.63
"Volusia","Lake",466.94
"Volusia","Orange",3536.38
"Volusia","Osceola",412.84
"Volusia","Polk",26.4
"Volusia","Seminole",4196.72
