"source","target","value"
"Brevard","Orange",22.79
"Lake","Orange",184.93
"Orange","Brevard",128.73
"Orange","Lake",247.37
"Orange","Osceola",107518.78
"Orange","Polk",224.71
"Orange","Seminole",183098.79
"Orange","Volusia",135.46
"Osceola","Brevard",40.39
"Osceola","Lake",51.67
"Osceola","Orange",52735.34
"Osceola","Polk",513.5
"Osceola","Seminole",2007.48
"Polk","Orange",295.9
"Polk","Osceola",350.37
"Seminole","Lake",79.52
"Seminole","Orange",97061.02
"Seminole","Osceola",1918.58
"Seminole","Volusia",123.37
"Volusia","Seminole",56.96
