"source","target","value"
"Brevard","Indian River",3017.83
"Brevard","Lake",208.92
"Brevard","Orange",8487.13
"Brevard","Osceola",912.9
"Brevard","Polk",391.41
"Brevard","Seminole",920.45
"Brevard","Volusia",923.02
"Indian River","Brevard",2894.24
"Indian River","Lake",45.73
"Indian River","Orange",778.59
"Indian River","Osceola",145.89
"Indian River","Polk",205.73
"Indian River","Seminole",84.6
"Indian River","Sumter",105.4
"Indian River","Volusia",157.42
"Lake","Brevard",258.63
"Lake","Indian River",62.46
"Lake","Orange",17178.92
"Lake","Osceola",1779.76
"Lake","Polk",1251.65
"Lake","Seminole",4018.75
"Lake","Sumter",6100.87
"Lake","Volusia",2625.7
"Orange","Brevard",4809.62
"Orange","Indian River",440.94
"Orange","Lake",10404.05
"Orange","Osceola",20935.23
"Orange","Polk",5510.24
"Orange","Seminole",45826.11
"Orange","Sumter",410
"Orange","Volusia",4472.71
"Osceola","Brevard",1527.39
"Osceola","Indian River",73.85
"Osceola","Lake",1310.64
"Osceola","Orange",39337.55
"Osceola","Polk",4582.39
"Osceola","Seminole",1844.05
"Osceola","Sumter",18.25
"Osceola","Volusia",487.22
"Polk","Brevard",388.14
"Polk","Indian River",73.64
"Polk","Lake",2206.7
"Polk","Orange",12089.35
"Polk","Osceola",10629.39
"Polk","Seminole",643.84
"Polk","Sumter",230.87
"Polk","Volusia",356.38
"Seminole","Brevard",1365.83
"Seminole","Lake",1868.64
"Seminole","Orange",58818.9
"Seminole","Osceola",1425.11
"Seminole","Polk",1011.28
"Seminole","Sumter",250.14
"Seminole","Volusia",5844.05
"Sumter","Brevard",30.11
"Sumter","Lake",6666.79
"Sumter","Orange",910.34
"Sumter","Osceola",61.25
"Sumter","Polk",190.67
"Sumter","Seminole",85.37
"Sumter","Volusia",112.25
"Volusia","Brevard",1115.57
"Volusia","Lake",1784.45
"Volusia","Orange",9327.57
"Volusia","Osceola",314.59
"Volusia","Polk",620.56
"Volusia","Seminole",14261.5
"Volusia","Sumter",198.48
