"source","target","value"
"Brevard","Orange",283.61
"Brevard","Seminole",169.1
"Indian River","Brevard",341.56
"Lake","Orange",2473.58
"Lake","Osceola",155.4
"Lake","Seminole",182.43
"Orange","Brevard",67.1
"Orange","Lake",1035.07
"Orange","Osceola",3404.78
"Orange","Polk",373.12
"Orange","Seminole",3755.21
"Orange","Volusia",713.33
"Osceola","Orange",5699.28
"Osceola","Polk",179.59
"Polk","Orange",1087.19
"Polk","Osceola",785.21
"Polk","Seminole",166.24
"Seminole","Orange",8886.41
"Seminole","Osceola",370.44
"Seminole","Volusia",719.29
"Sumter","Lake",948.87
"Sumter","Orange",551.2
"Volusia","Lake",362.46
"Volusia","Orange",1253.63
"Volusia","Seminole",778.54
