"source","target","value"
"Indian River","Brevard",45.93
"Lake","Polk",23.25
"Orange","Brevard",1885.6
"Orange","Lake",10873.55
"Orange","Osceola",163.71
"Orange","Polk",11374.78
"Orange","Sumter",62.76
"Orange","Volusia",3214.3
"Osceola","Brevard",532.4
"Osceola","Lake",1002.76
"Osceola","Polk",5372.74
"Osceola","Volusia",41.35
"Seminole","Brevard",168.49
"Seminole","Lake",1771.3
"Seminole","Orange",73.56
"Seminole","Polk",54.42
"Seminole","Sumter",108.18
"Seminole","Volusia",5842.04
"Sumter","Lake",38.36
