"source","target","value"
"Brevard","Orange",31.46
"Indian River","Brevard",148.64
"Lake","Orange",355.85
"Lake","Sumter",57.48
"Orange","Brevard",34.02
"Orange","Lake",430.1
"Orange","Osceola",567.72
"Orange","Polk",220.94
"Orange","Seminole",1459.14
"Orange","Sumter",40.39
"Orange","Volusia",178.86
"Osceola","Orange",669.2
"Osceola","Polk",187.35
"Osceola","Seminole",52.92
"Polk","Lake",27.87
"Polk","Orange",137.75
"Polk","Osceola",110.08
"Seminole","Lake",233.11
"Seminole","Orange",835.76
"Seminole","Polk",135.63
"Sumter","Lake",126.07
"Volusia","Orange",99.02
"Volusia","Seminole",192.17
