"source","target","value"
"Brevard","Indian River",30.96
"Brevard","Orange",21454.4
"Brevard","Osceola",5388.9
"Brevard","Seminole",6088.1
"Indian River","Brevard",139.67
"Indian River","Orange",902.48
"Indian River","Osceola",383.21
"Indian River","Seminole",387.92
"Lake","Brevard",23.21
"Lake","Orange",30446.14
"Lake","Osceola",3165.46
"Lake","Polk",43.39
"Lake","Seminole",5918.97
"Lake","Sumter",41.66
"Orange","Brevard",102.35
"Orange","Lake",329.92
"Orange","Osceola",98801.46
"Orange","Polk",267.7
"Orange","Seminole",130961.49
"Orange","Volusia",74.96
"Osceola","Orange",51333.92
"Osceola","Polk",477.38
"Osceola","Seminole",5386.3
"Osceola","Volusia",35.61
"Polk","Orange",14905.53
"Polk","Osceola",11040.24
"Polk","Seminole",1928.96
"Seminole","Lake",84.52
"Seminole","Orange",105245.47
"Seminole","Osceola",3743.32
"Seminole","Volusia",221.43
"Sumter","Orange",1290.6
"Sumter","Osceola",351.46
"Sumter","Polk",14.46
"Sumter","Seminole",549.89
"Volusia","Orange",21153.21
"Volusia","Osceola",2213.91
"Volusia","Seminole",23571.56
