"source","target","value"
"Brevard","Indian River",52.24
"Brevard","Orange",106.9
"Brevard","Polk",12.33
"Brevard","Volusia",32.76
"Indian River","Brevard",24.73
"Indian River","Lake",20.55
"Indian River","Orange",73.84
"Indian River","Polk",30.28
"Lake","Orange",198.9
"Lake","Polk",97.46
"Lake","Sumter",44.62
"Orange","Brevard",50.99
"Orange","Indian River",77.11
"Orange","Lake",283.16
"Orange","Osceola",176.35
"Orange","Polk",241.76
"Orange","Seminole",546.26
"Orange","Sumter",22.56
"Orange","Volusia",20.38
"Osceola","Orange",162.84
"Osceola","Polk",126.21
"Polk","Lake",25.54
"Polk","Orange",39.8
"Seminole","Lake",26.96
"Seminole","Orange",346.75
"Seminole","Polk",13.48
"Sumter","Lake",40.72
"Sumter","Orange",35.71
"Sumter","Seminole",32.78
"Volusia","Indian River",32.58
"Volusia","Lake",21.37
"Volusia","Orange",34.29
"Volusia","Polk",40.95
"Volusia","Seminole",98.21
