"source","target","value"
"Brevard","Orange",1085.08
"Brevard","Osceola",115.11
"Brevard","Seminole",79.64
"Brevard","Volusia",34.68
"Indian River","Orange",26.23
"Indian River","Seminole",64.9
"Lake","Brevard",72.74
"Lake","Orange",1572.9
"Lake","Osceola",159.06
"Lake","Polk",60.67
"Lake","Seminole",253.58
"Lake","Sumter",330.88
"Orange","Brevard",699.26
"Orange","Lake",1672.02
"Orange","Osceola",6427.69
"Orange","Polk",707.43
"Orange","Seminole",13259.3
"Orange","Sumter",26.59
"Orange","Volusia",721.86
"Osceola","Brevard",46.49
"Osceola","Lake",108.05
"Osceola","Orange",6420.37
"Osceola","Polk",751.45
"Osceola","Seminole",231.54
"Osceola","Volusia",49.72
"Polk","Brevard",32.61
"Polk","Lake",59.38
"Polk","Orange",855.96
"Polk","Osceola",843.63
"Polk","Seminole",197.96
"Seminole","Brevard",110.73
"Seminole","Lake",365.48
"Seminole","Orange",10284.5
"Seminole","Osceola",236.71
"Seminole","Polk",36.94
"Seminole","Volusia",692.46
"Sumter","Lake",215.94
"Sumter","Orange",30.11
"Volusia","Lake",77.34
"Volusia","Orange",972.35
"Volusia","Seminole",637.21
