"source","target","value"
"Brevard","Indian River",2076.75
"Brevard","Orange",3737.86
"Brevard","Osceola",480.85
"Brevard","Seminole",371.13
"Brevard","Volusia",696.93
"Indian River","Brevard",1541.5
"Indian River","Osceola",121.9
"Indian River","Polk",29.53
"Indian River","Volusia",41.23
"Lake","Brevard",90.86
"Lake","Orange",15082.96
"Lake","Osceola",1692.51
"Lake","Polk",490.4
"Lake","Seminole",2515.15
"Lake","Sumter",5430.33
"Lake","Volusia",720.42
"Orange","Brevard",2259.03
"Orange","Lake",6700.85
"Orange","Osceola",15623.61
"Orange","Polk",2829.98
"Orange","Seminole",30589.33
"Orange","Sumter",249.86
"Orange","Volusia",1954
"Osceola","Brevard",221.71
"Osceola","Indian River",91.58
"Osceola","Lake",575.1
"Osceola","Orange",31576.78
"Osceola","Polk",2532.81
"Osceola","Seminole",750.98
"Osceola","Volusia",35.09
"Polk","Brevard",108.68
"Polk","Indian River",61.08
"Polk","Lake",703.69
"Polk","Orange",8664.97
"Polk","Osceola",5644.63
"Polk","Seminole",289.39
"Polk","Sumter",97.83
"Polk","Volusia",159.53
"Seminole","Brevard",388.42
"Seminole","Lake",1190.49
"Seminole","Orange",56539.21
"Seminole","Osceola",666.76
"Seminole","Polk",191.15
"Seminole","Sumter",64.27
"Seminole","Volusia",4936.6
"Sumter","Brevard",51.02
"Sumter","Lake",2600.77
"Sumter","Orange",231.42
"Sumter","Polk",61.7
"Sumter","Volusia",57.4
"Volusia","Brevard",499.43
"Volusia","Lake",710.63
"Volusia","Orange",6286.29
"Volusia","Osceola",81.34
"Volusia","Polk",234.6
"Volusia","Seminole",12522.48
