"source","target","value"
"Brevard","Indian River",12262.6
"Brevard","Lake",1060.13
"Brevard","Orange",34674.16
"Brevard","Osceola",5432.04
"Brevard","Polk",2283.64
"Brevard","Seminole",4620.14
"Brevard","Sumter",141.11
"Brevard","Volusia",6048.92
"Indian River","Brevard",10245.2
"Indian River","Lake",322.33
"Indian River","Orange",4574.04
"Indian River","Osceola",686.75
"Indian River","Polk",1290.75
"Indian River","Seminole",442.72
"Indian River","Sumter",251.66
"Indian River","Volusia",730.56
"Lake","Brevard",1769.63
"Lake","Indian River",380.41
"Lake","Orange",68175.03
"Lake","Osceola",7662.9
"Lake","Polk",5446.95
"Lake","Seminole",15090.21
"Lake","Sumter",24770.96
"Lake","Volusia",11590.99
"Orange","Lake",822.03
"Orange","Osceola",33.74
"Orange","Polk",40.83
"Orange","Seminole",28.39
"Osceola","Lake",116.99
"Osceola","Orange",605.8
"Osceola","Polk",254.66
"Osceola","Seminole",21.26
"Polk","Brevard",2849.4
"Polk","Indian River",1117.42
"Polk","Lake",9704.67
"Polk","Orange",54824.73
"Polk","Osceola",39627.49
"Polk","Seminole",2552.3
"Polk","Sumter",1669.95
"Polk","Volusia",3447.29
"Seminole","Lake",63.01
"Seminole","Volusia",168.55
"Sumter","Brevard",184.5
"Sumter","Indian River",30.91
"Sumter","Lake",28497.3
"Sumter","Orange",3714.5
"Sumter","Osceola",352.49
"Sumter","Polk",765.24
"Sumter","Seminole",445.11
"Sumter","Volusia",686.92
"Volusia","Brevard",6364.88
"Volusia","Indian River",456.97
"Volusia","Lake",8459.21
"Volusia","Orange",34008.19
"Volusia","Osceola",2229.19
"Volusia","Polk",2294.33
"Volusia","Seminole",58257.6
"Volusia","Sumter",465.27
