"source","target","value"
"Brevard","Orange",34.02
"Lake","Orange",324.63
"Lake","Osceola",22.2
"Lake","Sumter",82.48
"Orange","Lake",135.84
"Orange","Osceola",331.42
"Orange","Polk",98.05
"Orange","Seminole",596.86
"Orange","Volusia",128.84
"Osceola","Lake",8.01
"Osceola","Orange",466.45
"Osceola","Polk",36.96
"Polk","Brevard",5.24
"Polk","Orange",121.72
"Polk","Osceola",72.29
"Polk","Seminole",70.48
"Seminole","Orange",949.45
"Seminole","Osceola",58.96
"Seminole","Volusia",51.7
"Sumter","Lake",20.82
"Volusia","Brevard",36.2
"Volusia","Seminole",174.68
