"source","target","value"
"Brevard","Indian River",91576.73
"Brevard","Lake",8433.56
"Brevard","Orange",261372.57
"Brevard","Osceola",42092.09
"Brevard","Polk",15058.25
"Brevard","Seminole",32158.17
"Brevard","Sumter",4660.62
"Brevard","Volusia",96062.69
"Indian River","Brevard",98931.11
"Indian River","Lake",3347.54
"Indian River","Orange",33502.7
"Indian River","Osceola",9342.59
"Indian River","Polk",8112.21
"Indian River","Seminole",3688.52
"Indian River","Sumter",2548.71
"Indian River","Volusia",20150.68
"Lake","Brevard",9513.89
"Lake","Indian River",2395.47
"Lake","Orange",410674.31
"Lake","Osceola",52147.4
"Lake","Polk",48498.96
"Lake","Seminole",73089.56
"Lake","Sumter",208176.87
"Lake","Volusia",56180.08
"Orange","Brevard",252369.33
"Orange","Indian River",37425.82
"Orange","Lake",411508.45
"Orange","Osceola",1458714.67
"Orange","Polk",401089.89
"Orange","Seminole",1355637.02
"Orange","Sumter",72250.56
"Orange","Volusia",280551.58
"Osceola","Brevard",42218.04
"Osceola","Indian River",9459.57
"Osceola","Lake",52898.29
"Osceola","Orange",1485504.57
"Osceola","Polk",231543.14
"Osceola","Seminole",41183.56
"Osceola","Sumter",16345.72
"Osceola","Volusia",27796.2
"Polk","Brevard",16803.68
"Polk","Indian River",7854.55
"Polk","Lake",52065.23
"Polk","Orange",418597.69
"Polk","Osceola",227379.49
"Polk","Seminole",27574.37
"Polk","Sumter",19338.14
"Polk","Volusia",34751.56
"Seminole","Brevard",34561.09
"Seminole","Indian River",3879.63
"Seminole","Lake",72090.61
"Seminole","Orange",1353388.99
"Seminole","Osceola",45181.6
"Seminole","Polk",27983.61
"Seminole","Sumter",8624.59
"Seminole","Volusia",300875.64
"Sumter","Brevard",4599.55
"Sumter","Indian River",1980.83
"Sumter","Lake",201158.12
"Sumter","Orange",74752.44
"Sumter","Osceola",17420.95
"Sumter","Polk",16481.33
"Sumter","Seminole",7487.58
"Sumter","Volusia",5170.97
"Volusia","Brevard",75621.79
"Volusia","Indian River",16399.27
"Volusia","Lake",57447.09
"Volusia","Orange",287612.53
"Volusia","Osceola",31587.39
"Volusia","Polk",31621.83
"Volusia","Seminole",276422.43
"Volusia","Sumter",4859.18
