"source","target","value"
"Brevard","Indian River",100322.17
"Brevard","Lake",12860.32
"Brevard","Orange",285143.34
"Brevard","Osceola",49456.88
"Brevard","Polk",21201.68
"Brevard","Seminole",39166.09
"Brevard","Sumter",5254.74
"Brevard","Volusia",118480.24
"Indian River","Brevard",104444.06
"Indian River","Lake",3296.49
"Indian River","Orange",39702.1
"Indian River","Osceola",12618.45
"Indian River","Polk",10347.38
"Indian River","Seminole",5188.63
"Indian River","Sumter",2691.72
"Indian River","Volusia",25640.93
"Lake","Brevard",14514.04
"Lake","Indian River",3180.63
"Lake","Orange",394131.35
"Lake","Osceola",61381.47
"Lake","Polk",62425.34
"Lake","Seminole",76455.54
"Lake","Sumter",180023.8
"Lake","Volusia",74495.41
"Orange","Brevard",298782
"Orange","Indian River",38544.71
"Orange","Lake",384821.86
"Orange","Osceola",1314842.33
"Orange","Polk",402348.57
"Orange","Seminole",1026110.21
"Orange","Sumter",85957.61
"Orange","Volusia",315231.8
"Osceola","Brevard",47838.29
"Osceola","Indian River",11359.13
"Osceola","Lake",62503.4
"Osceola","Orange",1441768.07
"Osceola","Polk",228308.47
"Osceola","Seminole",48012.15
"Osceola","Sumter",26542.24
"Osceola","Volusia",52782.28
"Polk","Brevard",22678.7
"Polk","Indian River",10554.43
"Polk","Lake",62132.17
"Polk","Orange",462133.88
"Polk","Osceola",244553.69
"Polk","Seminole",34186.26
"Polk","Sumter",21523.88
"Polk","Volusia",46675.08
"Seminole","Brevard",41101.61
"Seminole","Indian River",3897.48
"Seminole","Lake",72599.89
"Seminole","Orange",1062919.65
"Seminole","Osceola",50606.96
"Seminole","Polk",32281.46
"Seminole","Sumter",6452.28
"Seminole","Volusia",268786.01
"Sumter","Brevard",6167.96
"Sumter","Indian River",2481.13
"Sumter","Lake",179240.64
"Sumter","Orange",77237.26
"Sumter","Osceola",22039.9
"Sumter","Polk",18470.42
"Sumter","Seminole",6898.46
"Sumter","Volusia",6006.46
"Volusia","Brevard",107244.73
"Volusia","Indian River",23914.36
"Volusia","Lake",72986.11
"Volusia","Orange",332877.66
"Volusia","Osceola",61270.91
"Volusia","Polk",47738.22
"Volusia","Seminole",258481.46
"Volusia","Sumter",6212.2
