"source","target","value"
"Brevard","Osceola",46.24
"Lake","Orange",218.78
"Lake","Seminole",107.05
"Orange","Brevard",5756.37
"Orange","Indian River",590.53
"Orange","Lake",10166.74
"Orange","Osceola",26165.67
"Orange","Polk",6382.19
"Orange","Seminole",56012.46
"Orange","Sumter",548.25
"Orange","Volusia",6385.05
"Osceola","Brevard",1143.71
"Osceola","Indian River",219.33
"Osceola","Lake",1193.18
"Osceola","Orange",47735.72
"Osceola","Polk",3558.81
"Osceola","Seminole",2218.97
"Osceola","Sumter",136.51
"Osceola","Volusia",638.97
"Polk","Lake",9.35
"Polk","Orange",23.72
"Polk","Osceola",212.97
"Seminole","Brevard",1975.72
"Seminole","Indian River",233.07
"Seminole","Lake",2813.95
"Seminole","Orange",75911.32
"Seminole","Osceola",2900.35
"Seminole","Polk",1053.65
"Seminole","Sumter",169.84
"Seminole","Volusia",8423.84
"Volusia","Seminole",55.26
