"source","target","value"
"Brevard","Indian River",57079.67
"Brevard","Lake",6257.64
"Brevard","Orange",71557.75
"Brevard","Osceola",9861.98
"Brevard","Polk",11278.41
"Brevard","Seminole",10109.47
"Brevard","Sumter",3959.62
"Brevard","Volusia",63807.57
"Indian River","Brevard",55020.35
"Indian River","Lake",1547.92
"Indian River","Orange",8317.71
"Indian River","Osceola",4226.26
"Indian River","Polk",5094.35
"Indian River","Seminole",1819.6
"Indian River","Sumter",1724.7
"Indian River","Volusia",15270.62
"Lake","Brevard",6288.42
"Lake","Indian River",2282.76
"Lake","Orange",93282.15
"Lake","Osceola",14881.34
"Lake","Polk",25921.4
"Lake","Seminole",18379.85
"Lake","Sumter",83985.24
"Lake","Volusia",38410.95
"Orange","Brevard",73175.51
"Orange","Indian River",8428.62
"Orange","Lake",100469.08
"Orange","Osceola",40577.63
"Orange","Polk",112062.47
"Orange","Seminole",18743.84
"Orange","Sumter",15155.64
"Orange","Volusia",59718.21
"Osceola","Brevard",10459.1
"Osceola","Indian River",5307.88
"Osceola","Lake",15935.95
"Osceola","Orange",38590.11
"Osceola","Polk",64200
"Osceola","Seminole",3079.32
"Osceola","Sumter",10019.45
"Osceola","Volusia",7148.53
"Polk","Brevard",10899.8
"Polk","Indian River",5032.52
"Polk","Lake",24814.02
"Polk","Orange",103964.23
"Polk","Osceola",59435.74
"Polk","Seminole",10052.91
"Polk","Sumter",6970.35
"Polk","Volusia",20672.91
"Seminole","Brevard",10525.88
"Seminole","Indian River",1232.85
"Seminole","Lake",18428.08
"Seminole","Orange",21048.61
"Seminole","Osceola",2730.14
"Seminole","Polk",9030.45
"Seminole","Sumter",1490.86
"Seminole","Volusia",73107.56
"Sumter","Brevard",2347.08
"Sumter","Indian River",1702.03
"Sumter","Lake",81581.21
"Sumter","Orange",11676.53
"Sumter","Osceola",7937.51
"Sumter","Polk",7264.5
"Sumter","Seminole",1403.17
"Sumter","Volusia",2876.31
"Volusia","Brevard",53652.02
"Volusia","Indian River",11780.76
"Volusia","Lake",40035.2
"Volusia","Orange",54452.44
"Volusia","Osceola",6611.09
"Volusia","Polk",20428.9
"Volusia","Seminole",66611.59
"Volusia","Sumter",3335.99
