source,target,value
Brevard,Indian River,21831
Brevard,Lake,1773
Brevard,Orange,53107
Brevard,Osceola,8699
Brevard,Polk,3313
Brevard,Seminole,7198
Brevard,Sumter,571
Brevard,Volusia,18796
Indian River,Brevard,22875
Indian River,Lake,512
Indian River,Orange,7731
Indian River,Osceola,1834
Indian River,Polk,1633
Indian River,Seminole,941
Indian River,Sumter,478
Indian River,Volusia,3896
Lake,Brevard,1870
Lake,Indian River,355
Lake,Orange,100289
Lake,Osceola,12004
Lake,Polk,11856
Lake,Seminole,17495
Lake,Sumter,50431
Lake,Volusia,13154
Orange,Brevard,53949
Orange,Indian River,7685
Orange,Lake,102228
Orange,Osceola,331189
Orange,Polk,93926
Orange,Seminole,331859
Orange,Sumter,16019
Orange,Volusia,68213
Osceola,Brevard,9135
Osceola,Indian River,1977
Osceola,Lake,12019
Osceola,Orange,340257
Osceola,Polk,53685
Osceola,Seminole,9389
Osceola,Sumter,2941
Osceola,Volusia,6178
Polk,Brevard,3077
Polk,Indian River,1816
Polk,Lake,12702
Polk,Orange,96565
Polk,Osceola,53306
Polk,Seminole,6224
Polk,Sumter,4176
Polk,Volusia,6971
Seminole,Brevard,6848
Seminole,Indian River,823
Seminole,Lake,17452
Seminole,Orange,324961
Seminole,Osceola,9154
Seminole,Polk,6515
Seminole,Sumter,1375
Seminole,Volusia,70038
Sumter,Brevard,723
Sumter,Indian River,599
Sumter,Lake,50636
Sumter,Orange,15719
Sumter,Osceola,3261
Sumter,Polk,3531
Sumter,Seminole,1351
Sumter,Volusia,1289
Volusia,Brevard,16331
Volusia,Indian River,2947
Volusia,Lake,13177
Volusia,Orange,63321
Volusia,Osceola,5407
Volusia,Polk,6789
Volusia,Seminole,64954
Volusia,Sumter,1309
