"source","target","value"
"Brevard","Indian River",20.79
"Indian River","Brevard",166.07
"Lake","Orange",477.12
"Lake","Osceola",14.62
"Lake","Polk",34.62
"Lake","Seminole",118.12
"Lake","Sumter",774.21
"Lake","Volusia",147.88
"Orange","Lake",441.89
"Orange","Osceola",1138.44
"Orange","Polk",19.71
"Orange","Seminole",3176.19
"Osceola","Lake",41.93
"Osceola","Orange",1343.22
"Osceola","Polk",1028.6
"Polk","Lake",78.16
"Polk","Osceola",949.3
"Seminole","Lake",111.91
"Seminole","Orange",3082.31
"Seminole","Volusia",185.9
"Sumter","Lake",940.53
"Volusia","Lake",147.17
"Volusia","Seminole",55.94
