"source","target","value"
"Brevard","Indian River",2659.86
"Brevard","Lake",75.57
"Brevard","Orange",3385.04
"Brevard","Osceola",1017.68
"Brevard","Polk",257.85
"Brevard","Seminole",1280.19
"Brevard","Sumter",76.66
"Brevard","Volusia",1193.93
"Indian River","Brevard",2696.68
"Indian River","Lake",93.76
"Indian River","Orange",302.2
"Indian River","Osceola",51.28
"Indian River","Polk",89.84
"Indian River","Seminole",121.19
"Indian River","Volusia",42.91
"Lake","Brevard",218.03
"Lake","Indian River",107.95
"Lake","Orange",9257.54
"Lake","Osceola",881.3
"Lake","Polk",1941.67
"Lake","Seminole",1510.37
"Lake","Sumter",5728.49
"Lake","Volusia",729.7
"Orange","Brevard",5819.33
"Orange","Indian River",516.14
"Orange","Lake",15152.72
"Orange","Osceola",37037.38
"Orange","Polk",11139.05
"Orange","Seminole",52981.8
"Orange","Sumter",641.99
"Orange","Volusia",7850.61
"Osceola","Brevard",490.6
"Osceola","Indian River",187.18
"Osceola","Lake",1325.38
"Osceola","Orange",18386.93
"Osceola","Polk",10537.74
"Osceola","Seminole",1097.05
"Osceola","Sumter",117.24
"Osceola","Volusia",332.66
"Polk","Brevard",487.64
"Polk","Indian River",74.54
"Polk","Lake",1120.47
"Polk","Orange",3595.75
"Polk","Osceola",3775.85
"Polk","Seminole",761.28
"Polk","Sumter",144.49
"Polk","Volusia",259.31
"Seminole","Brevard",657.98
"Seminole","Lake",3703.17
"Seminole","Orange",42100.78
"Seminole","Osceola",1585.05
"Seminole","Polk",742.51
"Seminole","Sumter",133.05
"Seminole","Volusia",14152.45
"Sumter","Brevard",39.25
"Sumter","Lake",4687.47
"Sumter","Orange",445.46
"Sumter","Osceola",156.15
"Sumter","Polk",364.82
"Sumter","Seminole",139.15
"Sumter","Volusia",116.49
"Volusia","Brevard",670.77
"Volusia","Indian River",129.87
"Volusia","Lake",1730.99
"Volusia","Orange",2906.73
"Volusia","Osceola",118.43
"Volusia","Polk",183.6
"Volusia","Seminole",5142.95
"Volusia","Sumter",60.73
