"source","target","value"
"Brevard","Indian River",10959.25
"Brevard","Lake",2686.2
"Brevard","Orange",43902.18
"Brevard","Osceola",11278.82
"Brevard","Polk",3028.76
"Brevard","Seminole",12424.31
"Brevard","Sumter",304.76
"Brevard","Volusia",6063.15
"Indian River","Brevard",12917.35
"Indian River","Lake",528.18
"Indian River","Orange",3017.83
"Indian River","Osceola",619.78
"Indian River","Polk",1291.86
"Indian River","Seminole",230.72
"Indian River","Volusia",769.02
"Lake","Brevard",1371.09
"Lake","Indian River",242.33
"Lake","Orange",50291.41
"Lake","Osceola",4967
"Lake","Polk",9745.55
"Lake","Seminole",11767.77
"Lake","Sumter",19308.86
"Lake","Volusia",10831.85
"Orange","Brevard",36695.98
"Orange","Indian River",3304.93
"Orange","Lake",66801.78
"Orange","Osceola",136658.13
"Orange","Polk",59595.52
"Orange","Seminole",211119.88
"Orange","Sumter",2653.55
"Orange","Volusia",31917.82
"Osceola","Brevard",5767.41
"Osceola","Indian River",931.21
"Osceola","Lake",6465.81
"Osceola","Orange",74122.86
"Osceola","Polk",38748.04
"Osceola","Seminole",7681.21
"Osceola","Sumter",307.11
"Osceola","Volusia",2614.34
"Polk","Brevard",2665.68
"Polk","Indian River",1156.82
"Polk","Lake",5093.79
"Polk","Orange",26141.18
"Polk","Osceola",18516.9
"Polk","Seminole",5677.01
"Polk","Sumter",671.2
"Polk","Volusia",3359.8
"Seminole","Brevard",5577.42
"Seminole","Indian River",328.55
"Seminole","Lake",13100.78
"Seminole","Orange",158667.54
"Seminole","Osceola",5088.18
"Seminole","Polk",2714.38
"Seminole","Sumter",625.14
"Seminole","Volusia",44925.44
"Sumter","Brevard",526.43
"Sumter","Indian River",183.43
"Sumter","Lake",17226.57
"Sumter","Orange",2561.15
"Sumter","Osceola",461.9
"Sumter","Polk",1424.3
"Sumter","Seminole",782.48
"Sumter","Volusia",706.02
"Volusia","Brevard",8675.5
"Volusia","Indian River",201.69
"Volusia","Lake",14653.1
"Volusia","Orange",35389.83
"Volusia","Osceola",3550.24
"Volusia","Polk",4725.04
"Volusia","Seminole",44854.17
"Volusia","Sumter",1103.59
