"source","target","value"
"Lake","Orange",31.71
"Lake","Osceola",17.4
"Lake","Sumter",248.16
"Orange","Lake",27.8
"Orange","Osceola",203.25
"Orange","Seminole",818.68
"Osceola","Lake",11.6
"Osceola","Orange",420.87
"Osceola","Polk",47.45
"Polk","Lake",39.93
"Polk","Osceola",137.27
"Seminole","Orange",577.84
"Sumter","Lake",557.05
