"source","target","value"
"Brevard","Orange",358.95
"Brevard","Osceola",121.29
"Brevard","Seminole",18.43
"Indian River","Osceola",61.41
"Lake","Orange",1302.43
"Lake","Osceola",16.69
"Lake","Seminole",256.78
"Orange","Brevard",105.21
"Orange","Osceola",802.24
"Orange","Polk",63.37
"Orange","Seminole",1498.31
"Osceola","Orange",294.95
"Osceola","Polk",16.32
"Osceola","Seminole",38.11
"Polk","Orange",466.82
"Polk","Osceola",603.42
"Polk","Seminole",90.72
"Seminole","Orange",810.59
"Seminole","Osceola",20.76
"Seminole","Volusia",43.42
"Sumter","Orange",220.19
"Sumter","Seminole",40.51
"Volusia","Orange",323.58
"Volusia","Osceola",23.54
"Volusia","Seminole",464.19
