"source","target","value"
"Brevard","Indian River",205.11
"Brevard","Lake",75.83
"Brevard","Orange",14264.34
"Brevard","Osceola",2527.64
"Brevard","Polk",12.15
"Brevard","Seminole",3406.48
"Brevard","Sumter",33.19
"Brevard","Volusia",238.54
"Indian River","Brevard",465.29
"Indian River","Orange",482.59
"Indian River","Osceola",439.43
"Indian River","Polk",36.48
"Indian River","Seminole",164.14
"Lake","Orange",32758.36
"Lake","Osceola",4335.82
"Lake","Polk",484.37
"Lake","Seminole",5440.53
"Lake","Sumter",1288.18
"Lake","Volusia",289.6
"Orange","Brevard",14743.46
"Orange","Indian River",570.35
"Orange","Lake",33973.7
"Orange","Osceola",181556.2
"Orange","Polk",15747.94
"Orange","Seminole",316937.82
"Orange","Sumter",2229.01
"Orange","Volusia",13653.36
"Osceola","Brevard",2903.78
"Osceola","Indian River",457.55
"Osceola","Lake",3922.54
"Osceola","Orange",186946.37
"Osceola","Polk",17302.31
"Osceola","Seminole",7629.2
"Osceola","Sumter",316.1
"Osceola","Volusia",1319.38
"Polk","Brevard",33.19
"Polk","Indian River",61.33
"Polk","Lake",665.84
"Polk","Orange",14600.63
"Polk","Osceola",15302.94
"Polk","Seminole",2019.54
"Polk","Sumter",32.01
"Polk","Volusia",129.71
"Seminole","Brevard",3647.3
"Seminole","Indian River",191.69
"Seminole","Lake",5889.09
"Seminole","Orange",320290.39
"Seminole","Osceola",7277.55
"Seminole","Polk",2278.27
"Seminole","Sumter",614.97
"Seminole","Volusia",20000.23
"Sumter","Lake",1837.99
"Sumter","Orange",2247.72
"Sumter","Osceola",272.25
"Sumter","Polk",87.89
"Sumter","Seminole",418.47
"Volusia","Brevard",122.38
"Volusia","Lake",170.36
"Volusia","Orange",12632.79
"Volusia","Osceola",1541.03
"Volusia","Polk",97.48
"Volusia","Seminole",19223.37
