"source","target","value"
"Brevard","Indian River",12197.76
"Brevard","Lake",847.4
"Brevard","Orange",40227.03
"Brevard","Osceola",6810.53
"Brevard","Polk",3064.77
"Brevard","Seminole",2539.12
"Brevard","Sumter",571.78
"Brevard","Volusia",15732.53
"Indian River","Brevard",14215.01
"Indian River","Lake",257.73
"Indian River","Orange",7633.11
"Indian River","Osceola",1514.46
"Indian River","Polk",1305.11
"Indian River","Seminole",495.99
"Indian River","Sumter",628.69
"Indian River","Volusia",3513.95
"Lake","Brevard",881
"Lake","Indian River",378.19
"Lake","Orange",43055.25
"Lake","Osceola",7836.05
"Lake","Polk",6767
"Lake","Seminole",6247.76
"Lake","Sumter",26636.55
"Lake","Volusia",6242.85
"Orange","Brevard",37483.31
"Orange","Indian River",7995.15
"Orange","Lake",42573.91
"Orange","Osceola",247695.23
"Orange","Polk",70493.63
"Orange","Seminole",97571.22
"Orange","Sumter",12947.01
"Orange","Volusia",38254.5
"Osceola","Brevard",6812.83
"Osceola","Indian River",1700.35
"Osceola","Lake",6841.87
"Osceola","Orange",288661.95
"Osceola","Polk",33311.59
"Osceola","Seminole",4407.39
"Osceola","Sumter",2541.71
"Osceola","Volusia",4721.93
"Polk","Brevard",2436.56
"Polk","Indian River",1375.76
"Polk","Lake",8050.64
"Polk","Orange",73447.26
"Polk","Osceola",30461.91
"Polk","Seminole",4045.58
"Polk","Sumter",3108.92
"Polk","Volusia",4616.65
"Seminole","Brevard",2458.02
"Seminole","Indian River",687.45
"Seminole","Lake",6366.8
"Seminole","Orange",95347.92
"Seminole","Osceola",5174.95
"Seminole","Polk",4968.86
"Seminole","Sumter",1028.88
"Seminole","Volusia",24312.31
"Sumter","Brevard",383.85
"Sumter","Indian River",382.1
"Sumter","Lake",27752.72
"Sumter","Orange",11452.48
"Sumter","Osceola",2205.97
"Sumter","Polk",2721.01
"Sumter","Seminole",1245.65
"Sumter","Volusia",802.11
"Volusia","Brevard",12979.39
"Volusia","Indian River",3299.99
"Volusia","Lake",5797.84
"Volusia","Orange",39282.37
"Volusia","Osceola",4861.29
"Volusia","Polk",6300.82
"Volusia","Seminole",19986.46
"Volusia","Sumter",1176.86
