"source","target","value"
"Lake","Sumter",55.6
"Orange","Osceola",93.7
"Orange","Seminole",138.9
"Osceola","Orange",50.19
"Osceola","Polk",7.1
"Polk","Osceola",56.31
"Seminole","Orange",144.93
