"source","target","value"
"Brevard","Indian River",45.21
"Indian River","Brevard",42.54
"Orange","Brevard",10520.6
"Orange","Indian River",91.11
"Orange","Lake",33793.17
"Orange","Osceola",414.74
"Orange","Polk",15725.5
"Orange","Sumter",1017.43
"Orange","Volusia",10204.71
"Osceola","Brevard",1458.53
"Osceola","Indian River",478.24
"Osceola","Lake",2854.35
"Osceola","Polk",15600.21
"Osceola","Sumter",152.28
"Osceola","Volusia",706.34
"Polk","Lake",17.58
"Seminole","Brevard",2824.5
"Seminole","Lake",5244.61
"Seminole","Polk",281.43
"Seminole","Sumter",132.58
"Seminole","Volusia",24157.24
"Sumter","Lake",305.01
