"source","target","value"
"Brevard","Indian River",5824.31
"Brevard","Lake",848.19
"Brevard","Orange",10534.58
"Brevard","Osceola",1170.4
"Brevard","Polk",1702.59
"Brevard","Seminole",980.02
"Brevard","Sumter",1265.6
"Brevard","Volusia",11757.01
"Indian River","Brevard",6283.07
"Indian River","Lake",161.1
"Indian River","Orange",1389.68
"Indian River","Osceola",1014.44
"Indian River","Polk",391.63
"Indian River","Seminole",249.66
"Indian River","Sumter",352.41
"Indian River","Volusia",3395.59
"Lake","Brevard",578.55
"Lake","Indian River",362.19
"Lake","Orange",7989.24
"Lake","Osceola",2491.1
"Lake","Polk",2576.73
"Lake","Seminole",1829.41
"Lake","Sumter",7496
"Lake","Volusia",4024.9
"Orange","Brevard",9741.52
"Orange","Indian River",1484.2
"Orange","Lake",10973.37
"Orange","Osceola",11059.44
"Orange","Polk",14851.83
"Orange","Seminole",4315.35
"Orange","Sumter",2890.23
"Orange","Volusia",8329.31
"Osceola","Brevard",1176.86
"Osceola","Indian River",982.48
"Osceola","Lake",2267.19
"Osceola","Orange",9308.53
"Osceola","Polk",7772.98
"Osceola","Seminole",713.83
"Osceola","Sumter",2500.13
"Osceola","Volusia",1053.94
"Polk","Brevard",1453.01
"Polk","Indian River",794.57
"Polk","Lake",2034.74
"Polk","Orange",13380.4
"Polk","Osceola",6366.58
"Polk","Seminole",1762.2
"Polk","Sumter",929.99
"Polk","Volusia",2993.69
"Seminole","Brevard",810.05
"Seminole","Indian River",309.46
"Seminole","Lake",1631.15
"Seminole","Orange",5227.52
"Seminole","Osceola",746.07
"Seminole","Polk",1655.46
"Seminole","Sumter",252.43
"Seminole","Volusia",9281.66
"Sumter","Brevard",522.96
"Sumter","Indian River",430.82
"Sumter","Lake",7287.88
"Sumter","Orange",2048.03
"Sumter","Osceola",1731.96
"Sumter","Polk",1415.24
"Sumter","Seminole",425.63
"Sumter","Volusia",296.17
"Volusia","Brevard",7316.95
"Volusia","Indian River",1990.7
"Volusia","Lake",3409.65
"Volusia","Orange",6296.82
"Volusia","Osceola",954.05
"Volusia","Polk",3238.31
"Volusia","Seminole",6025.47
"Volusia","Sumter",350.38
