"source","target","value"
"Brevard","Indian River",118.04
"Indian River","Brevard",120.89
"Lake","Orange",488.59
"Lake","Polk",158.28
"Lake","Seminole",113.43
"Lake","Sumter",358.12
"Lake","Volusia",269.92
"Orange","Lake",454.88
"Orange","Osceola",1304.51
"Orange","Polk",8.41
"Orange","Seminole",2969.92
"Osceola","Indian River",34.09
"Osceola","Orange",1347.73
"Osceola","Polk",738.94
"Polk","Lake",133.71
"Polk","Osceola",1062.89
"Seminole","Lake",38.03
"Seminole","Orange",2703.67
"Seminole","Volusia",31.16
"Sumter","Lake",482.14
"Volusia","Lake",295.07
"Volusia","Seminole",31.16
