"source","target","value"
"Brevard","Indian River",399.59
"Brevard","Lake",85.4
"Brevard","Orange",7940.63
"Brevard","Osceola",3023.75
"Brevard","Polk",182.42
"Brevard","Seminole",2220.12
"Brevard","Volusia",402.62
"Indian River","Brevard",270.91
"Indian River","Orange",837.8
"Indian River","Osceola",92.73
"Indian River","Polk",67.32
"Indian River","Seminole",152.7
"Lake","Brevard",87.52
"Lake","Orange",23255.92
"Lake","Osceola",2731.76
"Lake","Polk",730.63
"Lake","Seminole",5529.17
"Lake","Sumter",1732.26
"Lake","Volusia",676.72
"Orange","Brevard",10320.3
"Orange","Indian River",770.59
"Orange","Lake",25265.41
"Orange","Osceola",134112.5
"Orange","Polk",14704.32
"Orange","Seminole",232004.82
"Orange","Sumter",1760.38
"Orange","Volusia",11023.06
"Osceola","Brevard",2670.05
"Osceola","Indian River",229.53
"Osceola","Lake",2134.17
"Osceola","Orange",123863.4
"Osceola","Polk",10425.09
"Osceola","Seminole",5794.86
"Osceola","Sumter",44.92
"Osceola","Volusia",902.97
"Polk","Brevard",147.37
"Polk","Lake",1009.95
"Polk","Orange",14315.68
"Polk","Osceola",11443.31
"Polk","Seminole",1939.47
"Polk","Sumter",24.76
"Polk","Volusia",55
"Seminole","Brevard",1598.74
"Seminole","Indian River",196.78
"Seminole","Lake",5491.96
"Seminole","Orange",220474.94
"Seminole","Osceola",6915.46
"Seminole","Polk",2011.03
"Seminole","Sumter",608.18
"Seminole","Volusia",16667.21
"Sumter","Lake",1498.35
"Sumter","Orange",2189.82
"Sumter","Osceola",196.1
"Sumter","Polk",58.21
"Sumter","Seminole",625.83
"Sumter","Volusia",73.09
"Volusia","Brevard",439.9
"Volusia","Lake",814.18
"Volusia","Orange",10386.19
"Volusia","Osceola",927.23
"Volusia","Polk",113.99
"Volusia","Seminole",13699.27
