"source","target","value"
"Lake","Orange",47.75
"Orange","Osceola",416.69
"Orange","Seminole",441.77
"Osceola","Orange",228.89
"Osceola","Polk",34.84
"Polk","Osceola",26.32
"Seminole","Orange",664.22
