"source","target","value"
"Brevard","Indian River",261.28
"Brevard","Volusia",65.28
"Indian River","Brevard",188.03
"Lake","Orange",559.86
"Lake","Polk",46.81
"Lake","Seminole",80.6
"Lake","Sumter",626.07
"Lake","Volusia",51.25
"Orange","Lake",545.27
"Orange","Osceola",1295
"Orange","Seminole",2674.08
"Osceola","Lake",8.31
"Osceola","Orange",1150.6
"Osceola","Polk",893.43
"Polk","Lake",23.77
"Polk","Osceola",968.77
"Seminole","Lake",31.24
"Seminole","Orange",2608.48
"Seminole","Volusia",118.41
"Sumter","Lake",505.52
"Volusia","Brevard",130.56
"Volusia","Lake",263.53
"Volusia","Seminole",94.21
