"source","target","value"
"Brevard","Seminole",84.55
"Lake","Orange",113.04
"Lake","Osceola",44.4
"Orange","Lake",36.28
"Orange","Osceola",71.52
"Orange","Polk",92.12
"Orange","Seminole",293.36
"Orange","Volusia",152.78
"Osceola","Orange",398.52
"Polk","Osceola",19.55
"Seminole","Orange",336.6
"Seminole","Volusia",51.42
"Sumter","Lake",80.63
"Volusia","Lake",60.41
