"source","target","value"
"Brevard","Indian River",4513.54
"Brevard","Lake",645.12
"Brevard","Orange",18826.55
"Brevard","Osceola",3199.67
"Brevard","Polk",864.92
"Brevard","Seminole",2412.23
"Brevard","Sumter",728.85
"Brevard","Volusia",6115.76
"Indian River","Brevard",3952.94
"Indian River","Lake",388.99
"Indian River","Orange",4439.82
"Indian River","Osceola",614.57
"Indian River","Polk",497.11
"Indian River","Seminole",392.93
"Indian River","Sumter",309.12
"Indian River","Volusia",1659.87
"Lake","Brevard",365.23
"Lake","Indian River",110.52
"Lake","Orange",13950.47
"Lake","Osceola",2897
"Lake","Polk",2770.61
"Lake","Seminole",2418.43
"Lake","Sumter",11551.64
"Lake","Volusia",2121.06
"Orange","Brevard",16736.49
"Orange","Indian River",2855.3
"Orange","Lake",14157.3
"Orange","Osceola",168536.57
"Orange","Polk",25464.92
"Orange","Seminole",27319.98
"Orange","Sumter",7494.04
"Orange","Volusia",17656.07
"Osceola","Brevard",2167.45
"Osceola","Indian River",1080.73
"Osceola","Lake",2657.47
"Osceola","Orange",166784
"Osceola","Polk",13697.94
"Osceola","Seminole",2955.11
"Osceola","Sumter",1617.36
"Osceola","Volusia",3328.09
"Polk","Brevard",1163.96
"Polk","Indian River",634.96
"Polk","Lake",2400.02
"Polk","Orange",30087.81
"Polk","Osceola",14913.63
"Polk","Seminole",1908.62
"Polk","Sumter",1650.05
"Polk","Volusia",2807.53
"Seminole","Brevard",1617.8
"Seminole","Indian River",394.42
"Seminole","Lake",1872.23
"Seminole","Orange",26786.31
"Seminole","Osceola",2144
"Seminole","Polk",1454.98
"Seminole","Sumter",651.55
"Seminole","Volusia",7884.95
"Sumter","Brevard",382.28
"Sumter","Indian River",160.37
"Sumter","Lake",10523.17
"Sumter","Orange",7769.48
"Sumter","Osceola",1458.85
"Sumter","Polk",1701.93
"Sumter","Seminole",1085.17
"Sumter","Volusia",424.19
"Volusia","Brevard",5471.44
"Volusia","Indian River",1179.63
"Volusia","Lake",2445.05
"Volusia","Orange",20526.81
"Volusia","Osceola",2403.04
"Volusia","Polk",2223.13
"Volusia","Seminole",7032.12
"Volusia","Sumter",444.7
