"source","target","value"
"Brevard","Indian River",42.54
"Brevard","Orange",1801.06
"Brevard","Osceola",156.38
"Brevard","Seminole",379.68
"Indian River","Brevard",26.04
"Indian River","Osceola",88.88
"Lake","Orange",5919.69
"Lake","Osceola",567.4
"Lake","Seminole",997.65
"Lake","Sumter",33.9
"Osceola","Orange",29.15
"Polk","Orange",2613.3
"Polk","Osceola",2753.84
"Polk","Seminole",22.61
"Sumter","Orange",281.52
"Sumter","Seminole",71.34
"Volusia","Orange",1745.43
"Volusia","Osceola",168.23
"Volusia","Seminole",4297.01
