"source","target","value"
"Brevard","Indian River",15148.8
"Brevard","Lake",818.06
"Brevard","Orange",14870.27
"Brevard","Osceola",1841.16
"Brevard","Polk",1456.36
"Brevard","Seminole",1407.61
"Brevard","Sumter",145.69
"Brevard","Volusia",10204.99
"Indian River","Brevard",16334.11
"Indian River","Lake",207.33
"Indian River","Orange",1369.58
"Indian River","Osceola",474.81
"Indian River","Polk",1133.86
"Indian River","Seminole",406.07
"Indian River","Sumter",107.22
"Indian River","Volusia",2722.77
"Lake","Brevard",1329.29
"Lake","Indian River",294
"Lake","Orange",28356.69
"Lake","Osceola",2906.66
"Lake","Polk",6988.32
"Lake","Seminole",5330.99
"Lake","Sumter",32427.97
"Lake","Volusia",8895
"Orange","Brevard",13542.57
"Orange","Indian River",1628.21
"Orange","Lake",27515.94
"Orange","Osceola",7918.67
"Orange","Polk",22246.73
"Orange","Seminole",6038.28
"Orange","Sumter",3795.21
"Orange","Volusia",14789.92
"Osceola","Brevard",1294.33
"Osceola","Indian River",413.48
"Osceola","Lake",2774.07
"Osceola","Orange",7128.76
"Osceola","Polk",16202.77
"Osceola","Seminole",668.76
"Osceola","Sumter",1980.12
"Osceola","Volusia",1155.56
"Polk","Brevard",1597.07
"Polk","Indian River",698.28
"Polk","Lake",6944.5
"Polk","Orange",24356.51
"Polk","Osceola",16161.35
"Polk","Seminole",1791.02
"Polk","Sumter",2238.4
"Polk","Volusia",3913.51
"Seminole","Brevard",1372.25
"Seminole","Indian River",105.97
"Seminole","Lake",4925.66
"Seminole","Orange",5144.29
"Seminole","Osceola",542.01
"Seminole","Polk",2070.13
"Seminole","Sumter",368.85
"Seminole","Volusia",22902.42
"Sumter","Brevard",144.62
"Sumter","Indian River",334.04
"Sumter","Lake",34145.22
"Sumter","Orange",3287.65
"Sumter","Osceola",1175.64
"Sumter","Polk",1791.7
"Sumter","Seminole",253.45
"Sumter","Volusia",749.02
"Volusia","Brevard",7992.18
"Volusia","Indian River",1387.5
"Volusia","Lake",8685.57
"Volusia","Orange",14063.23
"Volusia","Osceola",541.88
"Volusia","Polk",3259.17
"Volusia","Seminole",21577.91
"Volusia","Sumter",462.03
