"source","target","value"
"Brevard","Indian River",112.85
"Indian River","Brevard",40.11
"Lake","Orange",44.25
"Lake","Polk",22.6
"Lake","Sumter",257.57
"Orange","Lake",83.96
"Osceola","Polk",66.8
"Polk","Osceola",143.32
"Sumter","Lake",333.19
