"source","target","value"
"Brevard","Orange",62.51
"Lake","Orange",321.59
"Lake","Sumter",204.7
"Lake","Volusia",41.18
"Orange","Lake",114.4
"Orange","Osceola",351.66
"Orange","Polk",57.58
"Orange","Seminole",513.23
"Orange","Volusia",104.72
"Osceola","Orange",483.34
"Osceola","Polk",35.8
"Polk","Orange",82.49
"Polk","Osceola",19.55
"Seminole","Orange",846.99
"Seminole","Osceola",52.92
"Seminole","Volusia",39.74
"Sumter","Polk",16.05
"Volusia","Brevard",36.2
"Volusia","Orange",101.86
"Volusia","Seminole",269.13
