"source","target","value"
"Brevard","Orange",573.95
"Brevard","Osceola",23.02
"Brevard","Seminole",131.71
"Indian River","Orange",38.88
"Indian River","Osceola",26.56
"Lake","Orange",1271.9
"Lake","Osceola",79.29
"Lake","Seminole",224.25
"Orange","Lake",34.58
"Orange","Osceola",955.81
"Orange","Polk",8.76
"Orange","Seminole",953.6
"Osceola","Orange",187.35
"Osceola","Seminole",40.32
"Polk","Orange",623.33
"Polk","Osceola",555.75
"Seminole","Orange",768.44
"Seminole","Osceola",23.54
"Seminole","Volusia",40.39
"Sumter","Orange",88.85
"Volusia","Orange",564.79
"Volusia","Osceola",104.09
"Volusia","Polk",63.37
"Volusia","Seminole",794.19
