"source","target","value"
"Brevard","Indian River",210.16
"Brevard","Lake",162.7
"Brevard","Orange",17806.69
"Brevard","Osceola",3635.84
"Brevard","Polk",128.82
"Brevard","Seminole",4813.38
"Brevard","Sumter",22.33
"Brevard","Volusia",625.43
"Indian River","Brevard",484.65
"Indian River","Orange",1567.8
"Indian River","Osceola",521.3
"Indian River","Polk",83
"Indian River","Seminole",477.82
"Indian River","Volusia",128.41
"Lake","Brevard",176.21
"Lake","Indian River",16.24
"Lake","Orange",20985.15
"Lake","Osceola",2452.19
"Lake","Polk",303.66
"Lake","Seminole",5732.03
"Lake","Sumter",541.04
"Lake","Volusia",1084.36
"Orange","Brevard",12977.02
"Orange","Indian River",524.19
"Orange","Lake",17638.62
"Orange","Osceola",84867.52
"Orange","Polk",8192.64
"Orange","Seminole",138491.82
"Orange","Sumter",1112.91
"Orange","Volusia",8945.27
"Osceola","Brevard",2285.47
"Osceola","Indian River",328.95
"Osceola","Lake",2374.84
"Osceola","Orange",82471.76
"Osceola","Polk",7540.23
"Osceola","Seminole",5152.41
"Osceola","Sumter",106.49
"Osceola","Volusia",1083.49
"Polk","Brevard",162.42
"Polk","Lake",322.75
"Polk","Orange",12147.71
"Polk","Osceola",7784.81
"Polk","Seminole",2964.57
"Polk","Sumter",59.33
"Polk","Volusia",41.05
"Seminole","Brevard",3091.32
"Seminole","Indian River",353.77
"Seminole","Lake",4285.42
"Seminole","Orange",127780.78
"Seminole","Osceola",4295.85
"Seminole","Polk",1182.56
"Seminole","Sumter",524.04
"Seminole","Volusia",15048.14
"Sumter","Brevard",39.45
"Sumter","Lake",965.16
"Sumter","Orange",2040.61
"Sumter","Osceola",444.33
"Sumter","Polk",55.04
"Sumter","Seminole",1090.27
"Sumter","Volusia",19.85
"Volusia","Brevard",622.89
"Volusia","Lake",1210.47
"Volusia","Orange",15369.94
"Volusia","Osceola",1560.48
"Volusia","Polk",171.18
"Volusia","Seminole",20547.06
"Volusia","Sumter",82.81
