"source","target","value"
"Brevard","Orange",258.35
"Indian River","Polk",66.45
"Lake","Orange",1036.69
"Lake","Osceola",158.4
"Lake","Seminole",209.92
"Lake","Sumter",50.5
"Lake","Volusia",35.53
"Osceola","Polk",9.63
"Polk","Lake",25.73
"Polk","Orange",385.52
"Polk","Osceola",348.47
"Polk","Seminole",58.06
"Polk","Volusia",64.7
"Sumter","Lake",183.96
"Sumter","Orange",85.76
"Sumter","Polk",36.07
"Sumter","Volusia",35.82
"Volusia","Brevard",134.89
"Volusia","Orange",415.16
"Volusia","Osceola",42.3
"Volusia","Seminole",813.2
