"source","target","value"
"Brevard","Orange",3673.27
"Brevard","Osceola",321.76
"Brevard","Seminole",327.29
"Lake","Orange",14922.5
"Lake","Osceola",1800.79
"Lake","Seminole",2772.05
"Lake","Sumter",38.36
"Orange","Seminole",45.72
"Osceola","Orange",66.2
"Osceola","Seminole",19.74
"Polk","Orange",8354.64
"Polk","Osceola",5884.43
"Polk","Seminole",173.36
"Seminole","Orange",60.71
"Sumter","Orange",249.76
"Sumter","Osceola",49.74
"Volusia","Orange",6684.57
"Volusia","Osceola",111.17
"Volusia","Seminole",12159.47
